temperature_t0,humidity_t0,vpd_t0,ec_t0,ph_t0,co2_t0,temperature_t1,humidity_t1,vpd_t1,ec_t1,ph_t1,co2_t1,temperature_t2,humidity_t2,vpd_t2,ec_t2,ph_t2,co2_t2,temperature_t3,humidity_t3,vpd_t3,ec_t3,ph_t3,co2_t3,temperature_t4,humidity_t4,vpd_t4,ec_t4,ph_t4,co2_t4,temperature_t5,humidity_t5,vpd_t5,ec_t5,ph_t5,co2_t5,temperature_t6,humidity_t6,vpd_t6,ec_t6,ph_t6,co2_t6,temperature_t7,humidity_t7,vpd_t7,ec_t7,ph_t7,co2_t7,temperature_t8,humidity_t8,vpd_t8,ec_t8,ph_t8,co2_t8,temperature_t9,humidity_t9,vpd_t9,ec_t9,ph_t9,co2_t9,temperature_t10,humidity_t10,vpd_t10,ec_t10,ph_t10,co2_t10,temperature_t11,humidity_t11,vpd_t11,ec_t11,ph_t11,co2_t11,temperature_t12,humidity_t12,vpd_t12,ec_t12,ph_t12,co2_t12,temperature_t13,humidity_t13,vpd_t13,ec_t13,ph_t13,co2_t13,temperature_t14,humidity_t14,vpd_t14,ec_t14,ph_t14,co2_t14,temperature_t15,humidity_t15,vpd_t15,ec_t15,ph_t15,co2_t15,temperature_t16,humidity_t16,vpd_t16,ec_t16,ph_t16,co2_t16,temperature_t17,humidity_t17,vpd_t17,ec_t17,ph_t17,co2_t17,temperature_t18,humidity_t18,vpd_t18,ec_t18,ph_t18,co2_t18,temperature_t19,humidity_t19,vpd_t19,ec_t19,ph_t19,co2_t19,temperature_t20,humidity_t20,vpd_t20,ec_t20,ph_t20,co2_t20,temperature_t21,humidity_t21,vpd_t21,ec_t21,ph_t21,co2_t21,temperature_t22,humidity_t22,vpd_t22,ec_t22,ph_t22,co2_t22,temperature_t23,humidity_t23,vpd_t23,ec_t23,ph_t23,co2_t23,contamination
24.993428306022466,63.893885590630525,0.9295377076201385,1428.4544784612037,6.129753987582999,412.9758912915246,27.158425631014783,71.13947783322327,0.7061051228130096,1281.3840065378947,6.060974692156261,406.0281073928923,24.48392454313207,49.69375804273761,0.45501643349739346,1115.6568706138542,5.8961506638996735,429.4274199778582,22.183951848957577,53.701570389317666,1.0931297537843108,1166.1335549270198,6.220258461406377,377.25755441359627,22.911234550949636,65.88738071767892,0.5698012845155395,1256.3547027518507,6.019808393024359,411.2491875062017,22.796586775541208,79.8182254760715,0.7973005550524133,1041.343360656615,6.4467634736309565,383.37469050086935,24.41772719000951,49.322639008961794,0.5343627902203139,1229.5291853803685,6.421539973998623,425.14104843569913,23.768703435223518,62.59117043528569,0.5042956019265146,1092.0233687407938,6.061808368712064,451.7136667865675,24.687236579136922,50.895678757098125,0.864816793878959,1142.2376579375525,5.996923399908213,438.35028866522606,26.0619990449919,72.45024095292959,0.6321564953554724,1153.6181436223178,6.299379029421069,449.2663538136708,23.04165152430942,63.51472818668946,0.5787330051987944,1020.5690063878994,6.443757746718259,460.6872008571247,23.855979756839332,73.02826318313619,0.8723272050095269,1103.2320368092314,6.308418681652524,466.1410969939791,23.928347921780098,77.51714924651205,0.2760509791820511,1323.2853756562836,6.226114120471451,411.029779486024,27.183521553071003,59.09944868319286,1.1560656224324977,1053.566885726762,6.343368213422456,504.45189345179057,25.383012794213624,70.98594365132371,1.3830804235404148,1049.3126664489528,5.741071938869888,535.3980229934007,27.19415509869608,82.74915992426311,1.0595893812245296,950.8506780103348,5.782367554060353,476.09455155603644,27.59224055412915,77.08844217743912,1.2010226913284923,964.811929993728,5.475388777384876,507.38064031703925,26.314570966946462,68.58178184622705,1.167742857666798,1060.6076285221807,6.465855770363159,525.2373343849551,27.51510078144553,74.40443267387066,0.8162457569401917,996.0229186826175,5.918069062982308,593.8972633745586,26.615278070437753,77.4123787386689,1.1930576460589513,824.6982943570702,6.242846844354506,542.5579909806032,28.582063894086094,67.72490036164209,1.48055886218722,789.7223405811578,6.076057128140081,585.7136687742993,25.01892734973862,70.46961816317783,1.2199302730175283,924.4786518825701,5.43480097068016,522.0568892441809,24.87539257254779,78.78873944508145,1.0161151531532395,1232.4901607526308,5.6650240122991296,510.33815451382975,28.62703443473934,65.15308546852836,1.2454919869208259,1196.0714131423642,5.417755029631632,525.5390157559691,1
24.519765588496846,71.25458297421848,0.5526098578243837,1001.9315080373585,6.356582469685069,428.9095401969956,24.500985700691754,67.7715856759758,0.6639950556843018,1234.8380545741506,6.287921741989605,398.569457459209,27.731549022289514,68.7906633672943,0.5617393005594703,1298.4830412950744,5.907595498931804,443.61253811227357,26.317191158014808,58.43454145318631,0.9926752258488645,1261.9171390404747,6.4466180479983475,476.9037894796184,23.50922376799426,58.970110685140085,0.6220971140748954,1077.6284572551842,6.176869487175769,430.23455924449934,24.55338159866004,71.61746599228819,0.8026003783755814,1418.0301115735974,6.120602950028613,501.6050749976886,25.251334695530012,58.14273954866974,0.5858215003877776,1272.3708622864779,6.132961164402245,441.42001482276277,24.94647524914709,64.41736869874502,0.6306412563863191,972.7729162971203,6.066045514379894,445.69196382970415,24.42818748826041,55.03408977030409,0.8346361851702364,1257.7976069593255,5.93484276913966,424.61175317836586,24.116417436892,55.85623761735501,0.8715574720696567,1284.117678955235,6.5249153729525835,451.6140615610471,21.244661264085817,57.49739968067902,0.903007053441732,1277.0678926368314,6.354514305891815,535.5819447196417,25.141781021386333,74.08452512144478,0.9908003526986405,1297.7086876958697,6.105419226607896,442.769076614798,22.454349570924855,63.10545114607993,0.7029272904341793,1212.2811209079484,6.894397570002052,363.98204422224757,25.372520380749027,52.09827303048279,0.7056136268421134,1363.3425895451048,6.219284005728639,387.6676566621208,22.569392581480063,70.4367819914774,0.6539266736565728,1232.4687884372963,6.213671551971144,400.4519895718255,28.28788817865065,70.07135217854409,0.3949714826684786,1227.968147215414,6.001464060569484,445.57300004388674,22.414958523134597,64.0821084682648,0.9009974557960915,1329.8632791255181,5.839911077883268,409.96496292477156,23.050109377678087,59.77336613941031,1.1530908480562194,1260.7472566441434,5.821734813699487,447.5358584116433,28.244312394025265,73.25972208440918,0.49612600680919733,1127.3648890700622,6.580073344755987,398.7699160314366,24.887638856292458,71.19707242743469,0.6146139056843835,1191.07119659073,5.227619797979278,389.2683707599713,23.49486369721368,55.017734544281204,1.1264822607863272,985.4787933059051,6.067986653990905,423.92221731858274,26.88254657813223,53.51310279056449,1.032632750430992,1201.534959152938,5.905547404685615,433.86310422789813,24.398119391146942,60.19826498272964,0.8139604169980038,1142.202960470736,6.234055203575375,439.8639202356314,27.172033632290706,55.097476009385204,1.2266066749312534,907.1868300716247,6.154464471489325,437.6495161945373,0
24.561983735470065,60.01840384143525,0.758375549928545,1126.049859801175,6.023190572916737,445.48806291063073,24.714030971930093,59.456723237914765,0.9799199750866502,1246.0949281314913,6.443858635651688,438.88886525770835,22.342009978155854,60.518551678424245,0.9494587210246525,1291.5555398150198,6.193729521810756,423.51982149926346,26.55532979157685,60.26742888931336,0.9094194762340077,1169.6711021349158,6.134695639031834,452.9633055596157,25.65083269797606,71.50807708800511,1.0610957614308658,1203.150576244914,6.404585891388489,410.69199730219634,24.648332704976884,63.95885556505852,0.8193991929985437,1289.273553815537,5.954533795029959,482.7716182705638,21.987965237000594,55.286491097698146,1.0316221747000136,1318.7494040944405,6.387235945115647,438.8503652779284,23.97550645430617,57.82196502811335,0.8151609116387453,1098.4257432731833,6.492535920025325,415.58827855493587,22.349005606414977,62.42891326677605,0.882586290855125,1115.4413170794037,5.953333881330071,427.31061634475736,24.489933142217446,60.94445459703096,0.7057923388763355,1234.8074906036454,5.765574697550803,377.77608676870335,22.563111557495127,63.292422786305224,0.862181513119601,1421.3034325424328,6.457297886960606,415.2018441010972,23.96196758419462,56.97976508289753,0.796297372801522,1156.7012041619791,6.296815568101427,395.1830716934303,25.038693028482346,77.26191130402063,0.7782479703086285,1260.2567583148411,6.4070431975133335,407.96338584342493,24.448184963620832,65.10073920625436,0.8195352197097664,1084.04853242168,6.207353052277683,434.93994873736347,26.902287215590082,72.67416660868166,1.2306364915023114,1084.8978655667925,6.461696191016204,425.50026017215055,28.379605866435345,58.53361371715879,0.6320556315638448,1110.0911031833966,5.562831282707058,404.2273493495772,22.481734676892604,66.20315029180966,0.8683511951554319,1481.425625882383,6.485127151455815,402.6928903301279,22.203170657303286,68.93535337205205,0.5359533585958716,1474.7188148781531,6.553832036216386,405.92473043685885,20.573730941818244,75.8309789933233,0.7770920309494764,1385.6724467960194,5.72167170236169,402.01874931138684,24.010487399436368,65.37584475011793,0.7099869057041513,1293.4274898521248,5.8797138711852215,415.7286154493612,24.2405912634238,69.11551067247,0.942322975617778,1031.3036862243196,5.7397657487793134,458.33030465695526,24.66462802395918,59.01210770754757,1.1102303951045047,1217.3511951439289,6.553789155219148,422.02555444230325,28.121495849763974,79.04272673954563,0.7502071703041854,1345.7356426431534,6.393612784875544,461.0589467259705,22.07015307883979,70.48841167998751,1.0116848973699177,936.1890770365328,5.845022446200268,358.82303466719696,0
23.461186331110884,70.7403380463677,1.1004714104192057,1211.1142170629662,6.688584663671388,378.59695625355323,20.59323512128969,64.55561840882704,0.8768130897878615,1195.095787785886,5.579767369988037,417.32639881461637,21.391060998990294,70.3573803906403,0.8733196492193697,1059.0180320508966,6.045839924798992,388.22359434333146,23.874641805453656,72.6411385640099,0.6028547907328913,1275.6069773276768,6.040922714488268,396.2138150321297,23.785939280090883,56.71806142064501,0.6892701389305637,1020.3183161116727,6.789417539874917,421.05790655915183,22.60054898401483,66.71183928587378,0.7775343900618341,1166.8545600700165,6.3842500100130275,442.72523130141917,22.938997704778945,60.39345407484256,0.7449896605696712,854.7118252896623,5.7454426813404345,461.0062280233357,27.28993542700257,63.007711683548976,0.9153113926111534,1246.6875231815304,7.123664242536572,453.5872473430373,23.744164817038467,57.355676475196596,0.4787107359484855,1230.5195453800834,5.973094776414709,377.33238871206976,22.706854231514946,56.34761597108484,1.1374283270145131,1332.2459635424175,6.197608207605015,464.3983241667008,24.154736615295235,58.10972638937389,1.1046248154539315,1280.836506552699,5.888826153702063,414.28983965749177,22.248763493230484,53.93760215228531,0.9852355095063283,1486.4124960705196,5.780429727854258,436.88907710071715,22.698714861756347,61.10299692988243,0.6815212151522262,1070.4013845480276,6.214556488383448,395.0714965076689,27.540913651559677,74.59809512440691,1.1522103906267183,863.8654506937603,5.7269686008295,542.6617367747726,28.001834375248762,67.17955804161159,1.2198664610858452,1112.7080685057683,5.399178415663589,536.300805771398,25.674752482108307,79.56478934874528,1.0473481686914967,729.2676849003221,5.411737268635052,521.4425483998415,27.519445003442964,67.76546699916473,1.327718491755475,750.771990659656,5.880176060405805,483.6695140071263,25.69632778439568,75.37918937053131,1.0279173269432096,942.3166683655263,6.201887842764332,502.6932439143055,28.671384224130282,65.96234516273906,1.3059608355830568,1216.2352930986851,5.158506649961813,496.0931423358857,28.15414425436108,73.37563691165606,1.2742291746742618,909.4022219926269,5.92597693624187,515.3296829382376,29.335564123319614,77.03536674640971,1.2675205324150405,938.2184550816298,5.7537181327782525,507.0232543654114,27.788904284756594,71.6321241534379,1.2579549713792826,1311.3101197968158,6.161337411029508,510.2192940349648,29.40242784432789,71.73539701582759,0.7923750929644293,848.7870533623893,5.338762423692244,509.4545954787607,27.036836758379103,88.41149849820226,1.2653854747528326,967.1349206786704,6.148821674355047,453.66594072976346,1
24.47122911621713,71.16692155109574,0.5042827508440317,1371.5631064810393,6.301548922248324,407.541362582976,25.26556373221257,83.16554286243516,0.8363732510116991,1237.2330879450503,6.062191730137927,394.50466891605623,25.66067163308849,58.15132939272906,0.8143132474438786,1128.3513829852325,6.343693947723918,430.0098631586084,26.0750798885158,60.919868809162026,0.7460250129413258,1053.1854426326538,6.066712021977167,431.3190147913456,25.513977233290703,57.622677406578994,0.9739211840211321,1403.3456788207427,6.32403047096711,476.303874376742,22.452421601792853,55.042762373508666,0.4442559502191443,1424.4066467233774,6.396309696906218,418.33245987268634,24.559937252639642,55.996087621612986,1.2891503959233654,1219.3831772962842,6.232818438381468,441.7729987169607,24.962018463473427,66.79107219423305,0.6419051089109377,1270.7202535703993,6.76460734894251,460.36260138464934,27.186373253278795,60.91027458855052,0.6020790359482838,1181.1319619850528,6.216717473686608,452.82574555412845,20.61507074057036,77.2364025556849,0.7683984202842021,1135.967839507887,5.89636868742195,370.3542998440269,25.64634116792383,65.58654373750723,0.5420078200517893,1005.7381841904576,6.099264590212962,470.0706457586818,23.48081729727279,52.974856375055154,0.7508513871828112,1159.0914645378493,5.3909340071175285,418.3711540044656,23.538130939582643,70.56965091850735,1.1697912189890691,1368.9847544321635,6.119333392833551,386.8042227377499,29.146719606499722,65.4737474721159,0.8027858583825893,1196.3812369334996,6.259425428230356,415.6691876422817,22.85267598623953,60.62512847007686,0.7934493459568004,1118.4862843299352,5.986146265196851,423.1929068307569,23.49004556515829,77.0319439086615,0.2698060383213976,1363.7260277883693,6.573825557749289,357.7982930277555,23.314624811839302,62.02847307203367,0.5184976610564358,1083.3274968613687,5.866827246360252,472.5681133027087,25.87135678629492,75.17244075995328,0.944334412808647,1030.6422343174156,6.042643920116068,434.68123683683757,21.55574438221611,70.7039874413791,0.7519349203683731,1143.7768788675603,6.413287990461048,433.32789934458117,23.27806766836184,74.27463842691398,0.5837873344800206,1292.3903410416397,6.377930377390515,410.7136068205803,24.652266044484236,54.991091388917575,0.9848054038413803,1172.2646795335515,6.043183093844289,451.4702767751067,22.591312618914483,53.732309629091525,0.4886741652952193,1290.9014927018459,5.815871194251115,472.64382545953094,19.836141184232556,78.5716509463203,0.8422034934405237,1185.493033219441,6.0365242739573155,431.97408343056213,23.924730595150304,73.82641505613218,0.822845529732408,1222.5452642192815,6.090916336335844,418.29163128836797,0
24.615603537784118,51.318652858746994,0.5303629155788574,1311.4896141034073,6.251259631438383,414.4804999094196,24.036867866130788,67.78065364289337,0.6920480639381277,1083.254291189653,6.258753576529305,390.648816671549,24.816505511428943,51.37933116609727,1.0058311274651288,1270.8896223619565,6.276808920294163,449.4807295183654,27.330948888925153,73.11496052014505,0.431825153733671,1008.0634549896448,6.012554426691296,420.78273150632504,25.035318040938247,59.19404949477227,0.8373533528954157,1086.6925601470016,6.016544659102416,377.80016709455333,22.153533507778192,54.18652315506933,0.6048253494045335,1358.046269491176,5.915180333350417,498.97146194512175,24.98663580176178,66.47868898955899,0.6283284439637573,1305.0464819113488,6.027308652128668,423.6602944393608,29.12016907653759,64.2315208022028,1.0298546652571352,1094.5235362311169,6.189503452850912,473.1240190690653,22.746065884424464,79.49958846397543,0.9415503870910952,1115.6299836158598,6.389722321716657,449.1766334888019,25.24361992443439,52.43820224087635,0.6545725648350263,1162.8722046672742,6.177669971269986,438.6201629265203,24.35540200186651,54.31724513031919,0.8760395702011927,1291.5878617925734,6.3679371343793125,452.4234217666386,25.66784430909781,68.6734406338275,0.7859668577082707,950.8558599726013,6.328885465739776,426.23063061489336,24.54315767439075,54.786011393437526,0.5837886919183476,1357.9729279999356,6.188133453843004,440.44502092117875,24.05663675226092,65.23804911596596,0.9876567611951996,1122.593290767394,6.228836233082295,406.1317413388487,23.13100754513537,62.52662301225089,0.8444267543267426,1128.1877067504784,6.576726837672056,393.1617809334149,23.626256711677282,61.4821515338066,1.0893955768707466,1229.4832164767363,6.509553361840591,375.43318880889086,24.534100531738517,72.1170463649875,0.8164567978550848,1359.8220562598026,6.044813464969889,462.2804232055674,28.5977962472385,62.09729151648273,0.7108994957198457,1418.007671567655,6.673871643719214,404.31419918540195,23.159626365808286,62.745723129115945,0.5311098977931445,1062.2022080273703,5.89875776997438,396.96607304687615,23.930630225226437,66.87371786029216,1.1101000985628153,1050.2468938891814,6.495296719542975,413.58033467323474,23.901072580695136,70.39855593733283,0.5754555956875403,1257.3614619276077,6.249935662463917,434.77353792024445,24.578337287815636,84.64240111928716,0.6724520031497369,1120.3504567497273,6.013057842072571,403.33568642519236,22.725225745386965,74.51213224886041,1.084100849597971,1114.3880559375787,5.950293328068732,434.1424666915921,22.895553911438057,70.06345454204408,0.84058460417026,972.6383827504152,6.664251560399019,473.8763301928657,0
22.774422619031228,61.898387520512124,0.857173078144981,1250.1685184980538,6.397563281801849,480.30613616299047,23.646105545011903,58.613622043692374,0.5241361543970946,1090.360494008712,6.190061908137861,473.8367359055336,22.964777401927655,66.79030361311119,0.7967154207854497,1378.2589910172126,6.958079727762087,404.0739368123904,23.021121114963556,73.35328701655257,0.9363782979252624,1477.006098860405,6.37517845559779,409.2212372763882,25.181309661384617,73.86962864466327,0.9640964362394728,1276.0911046660947,6.520002406876746,455.0788677133702,26.764317982075056,70.18967910071714,0.7665763839366292,1222.0070529649984,6.561952689952507,395.49192987038293,24.737346617745803,61.85328950138111,0.8057489645869635,1391.7677793910948,6.257329720405971,421.3930964446845,21.28028771804016,70.97002852821777,0.9290968362282152,1524.488208495819,6.1076665295141,426.57450982991816,24.49876736742151,77.6196262381078,0.7809408935226096,1241.8532288655508,6.382368952914962,425.59827369469076,23.107132770898943,66.55271994318646,1.0147263499719545,1046.022705088341,6.239890902244063,398.9963755518248,26.390093257849685,52.8145047617298,0.6882156305456824,1256.581781259678,6.669657208770302,418.02749216781035,22.889600946613605,80.04925655552472,0.5103972199167512,870.1791065069876,6.332004335016,404.9383732694217,21.957534365738574,70.66685157839483,0.8487601427542398,1115.3882053894908,5.815908680398731,446.17371984840435,28.30040235591732,74.20659308976494,1.5693273992095333,839.4872850510772,5.442342448722579,499.2427579035627,26.908827967289003,76.94671559458153,1.151752788428734,1052.8083094771446,5.524538172742867,563.3129381221978,26.835697643214864,83.93836665270501,1.268545069275541,1068.5129828730676,6.0709301840696615,533.4312568005195,28.285445519735088,85.63322024105945,1.239304233940294,1106.3505636382768,5.873079291713832,563.2035164634842,25.64721539588146,89.40752346328652,1.1919684098711314,785.3837346822928,5.938431324473237,499.56845027575355,28.68128709797745,69.77900816558088,1.1107633133570443,716.5688903581704,5.764308104225277,447.28362020113127,23.832194353028555,81.08331724915438,1.3571600317301664,1063.8186342677448,5.609907157061237,518.5686593157407,26.992794921818863,65.73308248645967,1.50067966035343,1131.6043435863508,5.833710747851101,520.8065751698359,27.416765615895105,58.666121052605675,1.1505645234958806,897.7023628003303,5.599513997031526,511.5669912134214,30.595373053699046,80.12674289013609,1.0857642020434408,1085.8874172034239,6.319806630975801,547.739010487383,27.11926073984035,69.82450577835542,1.339644662722718,1059.0228078132625,6.16855796600832,539.0551540504591,1
26.09910543063867,60.718118307515454,1.0634788131268653,1229.63994070386,6.82257826178758,399.324365457313,27.4719276063305,66.58328626770118,0.6697163992771104,1127.4171248918517,6.103895807541704,432.7249783920575,25.045670976070998,60.41039996849137,0.7951290815478035,1521.3405537917795,6.718262951030214,433.08971009022093,24.0760069563364,65.96025061374608,0.9227035945460834,1046.581115220239,6.122787038772997,369.9424777836723,24.79844624521056,70.17756751762192,0.7033627075401252,1436.098014493505,5.832270301099298,376.0687535937054,24.448903637119944,73.37678642089723,1.1367855382915737,1131.167360569659,6.523604250029389,418.8447459149788,23.65474540011836,72.06927949989338,0.9304645756826839,963.5411764523626,6.6429621049177685,461.40274062442353,22.74887459698094,68.16642826749927,0.8988060372565478,1239.101064873586,6.034908453846374,399.85129896185845,23.94889185801711,74.38183215407491,0.9087200309188865,1144.407850187084,6.431509613194503,334.5437213810977,26.297531400744205,51.0822897697752,0.7275118117193736,1032.0495158060785,5.811595557283728,454.8248036213556,23.064597597376217,67.77203105384572,0.7906158842241632,1271.5561240834681,6.223046567318077,381.5102332743429,25.99253363889428,61.0499473347095,0.4886836202680498,1135.782725855113,6.6502279371902935,445.50665226340476,23.302695731184283,62.20593836545257,0.7356729897565235,1511.5121975341262,6.314580635669466,432.9012494157321,26.060566908063684,66.91031327221211,0.7481915708358594,1170.5475226372532,6.178519622175781,418.88333290470473,25.45525908727396,65.4155670864584,0.9465280154431159,1187.8925129837125,6.223590557094828,360.0539794640368,25.832655349404963,67.77190780718394,0.9996020219719305,765.5616932709465,6.826512411434218,415.8123111553448,26.216365633475032,56.68075258299575,0.922554781012514,1041.9876655239516,6.012869311791259,477.4209406160036,23.618635198473307,66.73946298543778,0.9740135461377509,1274.3522831958908,6.245125671543073,430.94883007398676,28.80683117047655,64.53904962373132,0.8402198093429936,1357.5981594011419,6.531657779887396,455.6109091668114,25.27746044405837,55.85596069815613,1.1266863064602193,1028.0481910471967,6.290790639571711,397.37172449941926,23.871723306814015,67.63009928242785,0.8642714430900547,1263.2881131352926,6.684113380717594,433.6060290454194,23.511686729418702,72.71269734630685,1.0378940977849282,1015.8588277294511,6.379220020954958,441.0351822693269,23.404872993280016,76.00565450649296,0.7699888825934947,1218.8364680207314,6.148078452714839,420.46737142744405,21.807449826209595,53.47959293924565,1.1189010126449945,1072.9557977522509,5.902582295163108,355.39829659188854,0
22.722076504620997,54.41528165274001,1.1284030320272738,1351.472563401395,5.993554896446683,487.57307416032927,25.96353097398319,62.40134893193102,0.3001188570252854,1543.6413858886112,5.783128259970922,370.63803759129325,26.04514086401928,84.51801925071419,1.0768545637021036,1284.586368007854,6.3784263024995855,445.6024667634092,25.51785717957353,67.249531391755,0.8208402207903752,1190.6110308150717,5.973810623339998,411.57974769399675,20.61408637160923,64.213282985642,0.6022817785698166,1034.4616024176344,6.2539682453460435,461.760068590338,25.836633212004624,52.43599517101458,0.6020743726859326,1341.1156781982324,5.905253781938507,413.26100550008925,25.100104198049102,57.25324436109092,0.821075101229192,999.8961757622693,6.019589706814636,429.5934580242761,20.814012532936662,68.52379790368319,0.7960724402146638,1282.8734931625722,6.267174240219399,460.9242128992153,24.250449005295813,61.564755670997975,0.8244595006064568,1281.4947043554582,6.214658021097711,421.2177507361165,22.59601662438649,59.69679265959242,0.5194789456400613,1462.436511478041,5.8268410293826145,399.2128440661228,22.563185468861604,72.15939501555553,0.7410100643415944,1387.16131090106,5.997952812726839,428.36982486671405,22.329305893480484,82.1611930221871,0.5624803161940974,1246.473106534054,6.39013306427963,432.413972923545,23.629424682244583,63.96143440213259,0.8087622943958219,1177.9496997557267,6.489163735038473,486.31569004774053,22.885016429984333,54.04157616336738,0.7823435903297491,1586.9564006481478,5.958897629609081,469.17350416332204,27.355401628152883,60.571294066336044,0.9137966158370552,1444.2594934692806,6.086261677703754,413.8925891969291,22.836638172102713,56.88194615445707,0.6701444909867986,1016.4089599856616,6.210225040477768,396.90080306824075,24.467571823581494,52.55283483037098,0.8661760464428915,1325.0293442413388,5.601879307228564,431.22169709542715,26.455337984946585,55.32287185047036,1.1345144773675409,1262.8528514049067,5.988496443272478,418.32692767026884,25.116653825043446,65.6080431312993,0.9077511984892739,1061.898961038095,6.2508082472108235,377.5885650928506,23.7775478773026,57.76873886828168,0.6528940114820467,1385.4139762815655,6.527393036178281,438.2741436272153,21.81537447065484,62.46873240244158,1.0426195399958367,1221.2575370459856,6.895798861994509,431.7995351818312,24.38409823298006,62.527068286379986,0.8267081809564565,1177.1295245429185,6.412432603006577,448.7010695038375,22.428021078984102,54.35013637153777,0.4327589253793407,1276.1986990368816,5.868990018147838,355.4132822114255,24.77715720906193,84.94399613946233,0.7987858176920214,1325.7736161677462,6.22454880756427,417.0333104042657,0
25.83815296597554,62.67780364649079,0.8534784628143807,1248.254670929402,5.999572863907085,449.76127048609567,23.650080486609184,58.95403872405724,0.9073019687140808,1065.2298027313445,6.208454347210739,419.7264301006739,26.171791131663156,68.79758586303963,0.7949946082509712,1322.664944880043,6.617062264705194,436.73430919055585,24.020705239686762,54.50531014119872,0.5869772673849255,1154.2162943468,6.017146339352215,414.39086091043663,24.113299849794213,69.23754203485385,0.7859002443881818,1272.9752465739302,6.219342324443036,360.73600300938386,22.12132921236249,63.84729955422708,0.5580610514317785,1289.9893094994306,6.659225249703109,456.5628555509195,23.573114258139583,76.92580909479962,0.8297334914404224,1149.437104332294,6.015979200937719,410.92590940535615,23.223646362917542,66.3633297790039,0.832114796209973,1200.4569030230123,6.3310814509239055,455.71938824359023,25.899108270882646,53.12081625240077,0.2892157730196091,1340.147986685891,5.789936390475374,413.2570379432195,21.65977394788128,50.58415649935984,0.9082925456409576,1313.873274045397,6.0270468797819845,342.2687312356527,22.907511103495036,68.13443204322037,0.5042176862451743,1227.5039879668734,6.195407045248102,437.3787449880326,24.239160736828307,57.21544847294756,1.0393143003328984,1176.2205640459545,6.1918086381470205,392.00196122780414,23.11343549761698,57.92157828778479,0.7654107880153155,1456.7562720213514,5.788429657120593,371.5931580636978,29.942340654987216,73.32541058278507,1.0661854522680168,1155.9857031094116,5.718315338078941,574.7802914064081,28.35585174267854,71.09670873483438,1.6314616426531008,909.1427615494993,6.122628611602792,528.9787774121947,29.603482578797596,87.49208957381482,1.2064008298131534,886.9873194480724,6.037991642881735,499.6685389074368,31.026774495053246,76.0922826486619,1.1269356897375782,1027.7020458797363,5.495862113141091,490.85157884468043,29.40082781588885,69.74484576822883,0.9906178034636122,1080.4979128790928,6.255711246398899,541.568599319952,28.992095371611633,68.94563929144431,0.9156378666516313,1225.200047793323,5.80319604834736,512.4750095063486,29.656388283698117,79.44984007520527,1.2911775544163215,1324.7503517351627,5.706944530885957,547.8352038424371,27.11402624979417,77.14873823090606,1.5056936852825062,1076.1753634434435,6.06148882371489,552.1752201192941,26.27009454091423,68.28632266128795,0.9910381611957934,705.0465115935997,6.516862138982097,486.9037490283495,26.557492752828455,72.78549360088863,1.2614813395618203,1122.3605818808944,6.1581420465079235,502.50767684293186,26.665756572427178,77.2606396039064,1.1502617747632906,1241.101836402999,6.047292485491476,542.0463335814945,1
